playerID,HOF,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,ERA,Name,Mitchell-Report,Positive-Test
madsory01,0,48,32,559,18,0,0,55,2080,671,266,66,205,605,37,33,34,4,2911,162,285,31,18,3.4528846154,Ryan Madson,0,0
madurca01,0,10,19,68,39,0,0,0,780,272,167,43,118,140,7,10,12,2,1145,11,171,1,3,5.7807692308,Calvin Maduro,0,0
mageebi01,0,29,51,106,88,69,5,0,2228,837,407,23,350,161,,18,60,2,3396,17,522,,,4.9322262118,Bill Magee,0,0
maglisa01,0,119,62,303,232,93,25,14,5169,1591,603,169,562,862,8,18,44,7,7182,35,684,,,3.1497388276,Sal Maglie,0,0
magnami01,0,26,32,484,19,0,0,3,1853,666,280,45,234,347,33,26,20,4,2696,122,317,6,6,4.0798704803,Mike Magnante,0,0
magrajo01,0,57,67,190,166,21,10,0,3290,1081,464,79,391,564,28,64,42,21,4685,10,517,,,3.8079027356,Joe Magrane,0,0
mahafar01,0,59,64,185,148,46,9,1,2997,959,463,125,368,639,23,37,39,4,4252,10,507,,,4.1711711712,Art Mahaffey,0,0
mahafro01,0,67,49,224,128,45,0,5,3168,1181,588,84,452,365,,31,24,0,4718,47,673,,,5.0113636364,Roy Mahaffey,0,0
mahayro01,0,27,12,514,3,0,0,4,1704,539,242,75,266,470,22,28,10,1,2474,100,273,11,15,3.8345070423,Ron Mahay,0,0
mahlemi01,0,14,32,122,58,3,1,4,1218,429,211,40,190,262,19,29,16,4,1814,23,242,,,4.6773399015,Mickey Mahler,0,0
mahleri01,0,96,111,392,271,43,9,6,5854,2069,866,165,606,952,70,41,35,23,8306,32,972,,,3.9941920055,Rick Mahler,0,0
maholpa01,0,77,100,273,250,6,4,0,4669,1676,744,149,510,984,32,36,77,4,6704,7,806,71,42,4.3024202185,Paul Maholm,0,0
mahompa01,0,42,39,308,63,0,0,5,2127,738,431,116,392,452,25,29,11,1,3163,74,461,10,14,5.4710860367,Pat Mahomes,0,0
mailsdu01,0,32,25,104,59,29,5,2,1548,554,235,27,220,232,,7,13,0,2288,26,281,,,4.0988372093,Duster Mails,0,0
mainal01,0,21,22,75,44,24,4,6,1210,342,124,7,150,160,,6,13,0,1626,15,159,,,2.7669421488,Alex Main,0,0
mainejo01,0,41,36,112,105,2,2,0,1779,534,293,81,270,499,10,25,18,1,2565,4,315,35,15,4.4468802698,John Maine,0,0
mainesc01,0,2,3,50,0,0,0,0,140,50,29,8,25,48,1,3,5,0,218,16,30,1,5,5.5928571429,Scott Maine,0,0
mainwo01,0,4,13,79,11,2,0,3,614,210,117,21,84,107,,2,1,2,896,30,122,,,5.1449511401,Woody Main,0,0
majewga01,0,9,13,231,0,0,0,2,727,296,128,19,90,143,11,8,18,0,1105,65,143,9,12,4.7537826685,Gary Majewski,0,0
malarjo01,0,21,37,80,59,51,3,3,1698,629,229,10,227,179,,18,12,0,1084,19,386,,,3.6413427562,John Malarkey,0,0
malliro01,0,0,2,51,1,0,0,1,161,56,34,4,38,42,3,3,7,0,254,10,34,,,5.701863354,Rob Mallicoat,0,0
malonji01,0,134,84,302,262,74,30,4,5547,1518,655,138,810,1605,39,124,36,2,7745,18,729,,,3.1882098432,Jim Maloney,0,0
malonpa02,0,134,92,357,220,115,15,26,5745,1934,795,103,705,1024,,51,45,2,8276,107,936,,,3.7362924282,Pat Malone,0,0
maltzgo01,0,20,13,135,0,0,0,33,880,258,88,17,74,136,,2,5,0,1193,106,93,,,2.7,Gordon Maltzberger,0,0
mamaual01,0,76,67,254,140,78,15,10,3879,1138,416,22,511,625,,21,35,8,5351,79,541,,,2.8955916473,Al Mamaux,0,0
manesse01,0,15,8,215,0,0,0,7,617,219,72,18,37,136,14,6,4,1,836,34,81,13,5,3.1507293355,Seth Maness,0,0
mangule01,0,11,10,85,16,4,1,1,775,343,154,15,72,78,,1,1,0,1180,29,174,,,5.3651612903,Leo Mangum,0,0
mannich01,0,1,3,57,0,0,0,0,126,35,24,8,31,37,2,2,0,0,189,7,25,2,0,5.1428571429,Charlie Manning,0,0
mannija01,0,38,27,96,62,42,1,13,1716,704,201,7,68,54,,31,,0,1170,20,477,,,3.1625874126,Jack Manning,0,0
manniru01,0,22,32,84,57,35,4,2,1506,483,175,10,162,212,,9,32,0,2029,26,236,,,3.1374501992,Rube Manning,0,0
manshje01,0,5,9,104,10,0,0,0,536,188,104,19,68,123,8,2,3,0,775,22,109,6,13,5.2388059701,Jeff Manship,0,0
mantema01,0,14,18,315,0,0,0,93,968,249,146,30,200,396,9,19,23,0,1414,196,154,6,3,4.0723140496,Matt Mantei,0,0
manueba01,0,7,2,96,0,0,0,0,447,135,64,23,60,109,8,6,10,1,645,21,71,,,3.8657718121,Barry Manuel,0,0
manzajo01,0,13,15,267,1,0,0,6,1026,330,179,46,153,300,20,16,18,0,1502,83,198,12,11,4.7105263158,Josias Manzanillo,1,0
manzara01,0,4,3,53,2,0,0,1,189,55,31,5,56,50,5,3,5,5,298,11,39,,,4.4285714286,Ravelo Manzanillo,0,0
marbefi01,0,148,88,551,187,86,7,101,6202,2049,834,96,686,822,,14,38,4,8769,271,971,,,3.6307642696,Firpo Marberry,0,0
marchph01,0,68,75,185,162,82,6,2,3643,1084,530,81,684,481,,45,23,5,5309,18,605,,,3.9280812517,Phil Marchildon,0,0
marcujo01,0,65,63,195,132,69,8,7,3298,1269,569,91,344,392,,12,9,3,4847,51,630,,,4.6582777441,Johnny Marcum,0,0
marcush01,0,61,48,195,167,1,0,1,3090,957,450,140,314,836,19,21,32,2,4305,15,474,24,23,3.932038835,Shaun Marcum,0,0
maricju01,0,243,142,471,457,244,52,2,10522,3153,1126,320,709,2303,82,51,40,20,14236,11,1329,,,2.8893746436,Juan Marichal,0,0
marioda01,0,15,11,52,34,19,2,0,893,290,113,2,102,87,,4,9,0,1234,14,144,,,3.4165733483,Dan Marion,0,0
marklcl01,0,12,17,56,21,12,2,0,704,235,107,9,110,90,,7,4,1,1015,24,132,,,4.1036931818,Cliff Markle,0,0
marlodi01,0,13,15,98,17,3,0,3,730,280,135,28,101,108,1,6,2,0,1081,35,148,,,4.9931506849,Dick Marlowe,0,0
marmoca01,0,23,35,519,13,0,0,117,1731,385,229,49,395,744,22,35,51,7,2521,259,242,18,12,3.5719237435,Carlos Marmol,0,0
marotmi01,0,50,67,161,150,3,1,0,2754,1078,515,133,262,443,7,28,32,1,3985,4,563,31,32,5.0490196078,Mike Maroth,0,0
marquja01,0,124,118,377,318,8,5,1,5905,2079,1008,253,769,1174,41,56,88,9,8623,26,1114,94,61,4.6089754445,Jason Marquis,0,0
marquru01,0,201,177,536,403,197,30,19,9920,3233,1130,107,858,1593,,81,39,5,13657,83,1443,,,3.0756048387,Rube Marquard,0,0
marreco01,0,39,40,118,94,51,7,3,2206,736,300,60,249,297,,11,16,5,3142,15,332,,,3.6718041704,Connie Marrero,0,0
marshcu01,0,7,7,73,15,1,0,4,555,216,123,8,158,69,,7,3,1,898,30,132,,,5.9837837838,Cuddles Marshall,0,0
marshev01,0,4,6,70,0,0,0,0,188,70,24,6,22,61,4,4,2,0,271,15,26,2,1,3.4468085106,Evan Marshall,0,0
marshja01,0,1,4,61,0,0,0,0,148,63,42,4,22,19,6,2,5,0,233,17,45,5,1,7.6621621622,Jay Marshall,0,0
marshmi01,0,97,112,723,24,3,1,188,4160,1281,484,79,514,880,52,72,31,7,5842,549,548,,,3.1413461538,Mike Marshall,0,0
marshru01,0,8,10,64,25,9,0,2,726,272,112,5,106,90,,7,8,0,1078,24,151,,,4.1652892562,Rube Marshall,0,0
marshse01,0,37,46,396,59,1,0,16,1846,596,264,60,221,537,25,20,23,2,2648,79,289,34,9,3.8613217768,Sean Marshall,0,0
marteda01,0,23,27,570,0,0,0,36,1511,405,195,48,229,533,30,15,26,5,2118,137,209,18,19,3.4844473858,Damaso Marte,0,0
martevi01,0,6,3,82,0,0,0,0,249,106,65,16,44,64,5,3,5,0,397,14,66,2,1,7.0481927711,Victor Marte,0,0
martica04,0,18,12,109,37,0,0,2,892,289,116,18,108,292,14,16,15,2,1265,19,122,17,6,3.5112107623,Carlos Martinez,0,0
marticr01,0,7,8,135,0,0,0,1,618,196,92,19,52,163,8,7,3,1,855,50,95,6,3,4.0194174757,Cristhian Martinez,0,0
martide01,0,245,193,692,562,122,30,8,11999,3897,1643,372,1165,2149,71,89,122,30,16754,51,1835,,,3.6970580882,Dennis Martinez,0,0
martifr02,0,12,3,57,10,5,0,0,486,181,68,7,58,68,,4,1,0,713,26,80,,,3.7777777778,Fred Martin,0,0
martijo05,0,17,14,91,32,5,0,1,871,255,127,25,95,120,9,5,4,1,1192,18,138,,,3.9368541906,John Martin,0,0
martimo01,0,38,34,250,42,8,1,15,1814,607,288,56,249,245,2,15,27,2,2637,101,320,,,4.2866593164,Morrie Martin,0,0
martini01,0,12,19,53,45,0,0,0,796,285,126,34,101,154,3,11,16,0,1168,4,145,2,11,4.2738693467,Nick Martinez,0,0
martipe02,0,219,100,476,409,46,17,3,8482,2221,919,239,760,3154,30,62,141,6,11394,23,1006,40,32,2.9253713747,Pedro Martinez,0,0
martipe03,0,7,4,122,1,0,0,3,428,125,63,14,93,114,15,2,5,2,653,31,78,,,3.9742990654,Pedro Martinez,0,0
martira02,0,135,88,301,297,37,20,0,5687,1691,772,170,795,1427,41,33,66,7,8075,1,880,2,8,3.6652013364,Ramon Martinez,0,0
martire01,0,24,35,173,51,3,0,12,1525,509,241,50,256,237,34,14,5,4,2234,43,295,,,4.2668852459,Renie Martin,0,0
martisi01,0,31,32,107,87,14,4,1,1748,568,251,41,237,230,17,11,5,5,2490,5,294,,,3.8770022883,Silvio Martinez,0,0
martisp01,0,29,42,126,63,30,4,6,1777,645,249,16,191,207,,17,8,0,2533,41,306,,,3.7833427124,Speed Martin,0,0
martiti01,0,55,42,546,2,0,0,115,2502,732,320,53,425,632,57,58,8,7,3544,320,357,,,3.4532374101,Tippy Martinez,0,0
martito02,0,11,9,376,0,0,0,3,950,339,173,36,143,224,19,9,13,1,1415,71,181,8,9,4.9168421053,Tom Martin,0,0
martzra01,0,17,19,68,45,2,0,7,872,292,122,24,100,78,6,4,4,0,1246,12,145,,,3.7775229358,Randy Martz,0,0
masaoon01,0,3,5,83,0,0,0,1,281,78,44,10,62,88,4,5,3,0,416,15,45,0,0,4.2277580071,Onan Masaoka,0,0
masonmi01,0,29,39,140,90,7,2,0,1817,625,305,65,249,363,14,17,11,3,2635,14,335,,,4.5321959274,Mike Mason,0,0
masonro01,0,22,35,232,23,2,1,13,1249,385,186,42,161,286,23,11,12,4,1766,76,206,,,4.0208166533,Roger Mason,0,0
masseni01,0,20,16,387,2,0,0,4,1209,412,182,33,175,339,21,29,15,5,1751,100,198,11,16,4.064516129,Nick Masset,0,0
masteju01,0,64,74,258,184,7,4,0,3603,1181,575,97,498,1004,17,66,93,1,5217,17,625,40,32,4.3089092423,Justin Masterson,0,0
mastewa02,0,78,100,399,184,70,15,20,4949,1613,760,101,886,815,1,33,28,1,7281,115,888,,,4.1462921802,Walt Masterson,0,0
mastnto01,0,9,5,80,1,0,0,5,282,108,64,13,51,85,12,5,3,0,435,34,64,4,5,6.1276595745,Tom Mastny,0,0
mateoju01,0,18,12,219,1,0,0,2,955,298,130,45,85,216,19,6,21,1,1337,54,136,9,15,3.6753926702,Julio Mateo,0,0
mateoma01,0,2,4,70,0,0,0,0,215,66,37,13,28,84,2,3,4,0,304,19,42,2,3,4.6465116279,Marcos Mateo,0,0
mathebo01,0,297,248,578,568,525,19,3,14869,5591,1591,69,533,1366,,94,48,2,11929,8,3497,,,2.8890308696,Bobby Mathews,0,0
mathech01,0,373,188,635,551,434,79,28,14342,4218,1133,91,844,2502,,114,59,6,19136,74,1616,,,2.1329661135,Christy Mathewson,0,0
mathegr01,0,28,33,93,84,4,1,0,1542,491,233,45,202,251,16,19,7,15,2156,2,247,,,4.079766537,Greg Mathews,0,0
mathete01,0,22,21,324,5,0,0,10,1265,429,199,50,180,300,22,14,7,1,1822,90,212,,,4.24743083,Terry Mathews,0,0
mathetj01,0,32,26,362,0,0,0,16,1306,406,185,49,164,357,27,10,12,0,1868,121,210,4,5,3.8246554364,T. J. Mathews,0,0
matlajo01,0,125,126,361,318,97,30,3,7089,2276,835,161,638,1516,69,68,26,9,9789,23,970,,,3.180279306,Jon Matlack,0,0
matsuda01,0,56,43,158,132,1,0,1,2371,721,391,85,387,720,9,31,45,0,3444,6,406,18,20,4.452551666,Daisuke Matsuzaka,0,0
matteal01,0,36,58,138,94,53,9,4,2533,878,316,22,299,254,,17,10,6,3493,38,447,,,3.3683379392,Al Mattern,0,0
matthmi01,0,14,10,230,10,0,0,1,731,237,123,29,121,175,16,19,13,3,1073,47,129,11,13,4.5430916553,Mike Matthews,0,0
matthry01,0,9,11,203,0,0,0,0,595,209,82,13,71,116,10,14,8,3,855,55,91,10,11,3.7210084034,Ryan Mattheus,0,0
mattimi01,0,26,27,58,51,50,5,1,1472,515,209,12,184,132,,13,14,0,835,7,364,,,3.8335597826,Mike Mattimore,0,0
matulri01,0,19,23,66,58,4,1,0,1065,396,174,32,126,129,18,6,3,4,1545,4,195,,,4.4112676056,Rick Matula,0,0
matusbr01,0,27,41,272,68,0,0,0,1559,550,275,73,195,459,17,6,15,0,2282,38,295,14,18,4.7626683772,Brian Matusz,0,0
maulal01,0,84,80,188,168,143,4,1,4304,1662,706,59,518,346,,48,25,4,1560,20,1073,,,4.4289033457,Al Maul,0,0
maunedi01,0,12,14,53,24,9,3,4,687,240,76,12,52,72,,2,6,1,949,18,98,,,2.9868995633,Dick Mauney,0,0
maurebr01,0,13,16,113,21,0,0,0,632,227,116,25,61,164,3,13,7,0,909,17,124,4,7,4.9556962025,Brandon Maurer,0,0
mauseti01,0,2,6,79,0,0,0,2,358,123,58,12,55,93,8,7,2,1,529,30,65,,,4.374301676,Tim Mauser,0,0
mayda02,0,26,43,161,97,7,3,0,1982,746,379,123,212,414,11,11,6,0,2896,23,411,10,22,5.1629667003,Darrell May,0,0
mayerer01,0,91,70,245,165,93,12,6,4281,1415,469,43,345,482,,15,54,4,5906,54,600,,,2.9579537491,Erskine Mayer,0,0
mayja01,0,72,95,410,161,70,7,19,4687,1645,673,35,617,765,,31,88,4,6831,150,808,,,3.8768935353,Jakie May,0,0
mayru01,0,152,156,535,360,87,24,12,7866,2314,1007,199,958,1760,56,67,42,18,10902,73,1150,,,3.4565217391,Rudy May,0,0
maysal01,0,53,90,150,148,137,3,0,3753,1341,543,26,415,469,,64,42,0,5496,2,905,,,3.9064748201,Al Mays,0,0
maysca01,0,207,126,490,325,231,29,31,9064,2912,979,73,734,862,,34,89,1,12385,125,1211,,,2.9162621359,Carl Mays,0,0
maysjo01,0,48,70,206,156,10,6,0,2991,1130,559,138,329,512,10,47,18,0,4360,14,601,23,23,5.0461384152,Joe Mays,0,0
maytr01,0,11,15,58,25,0,0,0,481,186,91,18,48,154,3,7,6,0,705,9,94,3,5,5.1081081081,Trevor May,0,0
mazzavi01,0,23,23,138,45,0,0,1,1146,432,198,43,155,233,10,18,16,1,1694,33,219,13,15,4.664921466,Vin Mazzaro,0,0
mcafebi01,0,10,4,83,7,2,0,5,560,237,118,12,81,44,,6,4,0,861,48,137,,,5.6892857143,Bill McAfee,0,0
mcallza01,0,23,29,133,66,0,0,1,1297,459,200,47,145,383,8,13,10,3,1882,11,241,4,14,4.1634541249,Zach McAllister,0,0
mcanaer01,0,30,49,112,97,21,6,0,1870,599,279,45,268,351,19,40,19,1,2694,7,321,,,4.028342246,Ernie McAnally,0,0
mcandji01,0,37,53,161,110,20,6,4,2314,712,313,73,213,424,36,38,17,1,3197,23,348,,,3.6521175454,Jim McAndrew,0,0
mcbeaal01,0,67,50,409,76,22,5,63,3217,1058,373,63,365,575,56,35,30,6,4518,186,430,,,3.130556419,Al McBean,0,0
mcbridi01,0,149,78,237,237,227,10,0,6245,2420,660,19,172,106,,1,,0,155,0,1573,,,2.8534827862,Dick McBride,0,0
mcbrike01,0,40,50,151,122,28,7,3,2423,717,340,75,363,503,8,25,49,0,3467,15,388,,,3.7886917045,Ken McBride,0,0
mcbrima01,0,6,2,132,0,0,0,2,310,104,50,6,64,98,4,7,3,0,473,22,60,4,1,4.3548387097,Macay McBride,0,0
mccahbi01,0,16,14,57,40,17,2,0,872,297,124,15,145,76,,8,0,0,1288,9,142,,,3.8394495413,Bill McCahan,0,0
mccalwi01,0,11,15,134,15,4,0,12,761,249,119,26,103,144,11,6,11,0,1099,41,134,,,4.2220762155,Windy McCall,0,0
mccarbr01,0,55,65,211,157,9,4,0,3037,1056,465,123,249,727,19,18,23,3,4269,13,505,25,32,4.1340138294,Brandon McCarthy,0,0
mccargr01,0,2,3,76,0,0,0,0,188,52,33,10,37,66,2,5,8,0,281,10,36,,,4.7393617021,Greg McCarthy,0,0
mccaski01,0,106,108,380,242,30,11,7,5187,1748,791,154,665,1003,35,72,34,9,7405,55,876,,,4.1174089069,Kirk McCaskill,0,0
mccatst01,0,63,63,221,161,45,7,5,3565,1172,527,124,520,541,20,25,31,0,5177,32,581,,,3.9913043478,Steve McCatty,0,0
mccleky01,0,19,24,268,17,0,0,6,1162,359,163,45,140,260,10,20,18,0,1652,54,174,17,7,3.7874354561,Kyle McClellan,0,0
mcclubo01,0,68,57,698,73,12,1,52,3476,1125,490,104,497,701,39,29,34,30,5005,233,551,,,3.8060989643,Bob McClure,0,0
mccluse01,0,26,34,177,51,0,0,6,1291,425,261,61,254,314,11,23,22,0,1941,44,275,10,25,5.4585592564,Seth McClung,0,0
mcconge01,0,41,51,133,98,58,5,4,2526,739,243,21,242,403,,28,24,1,3398,33,356,,,2.5973871734,George McConnell,0,0
mccoobi01,0,32,42,292,20,0,0,58,1585,465,211,31,272,471,38,37,19,1,2296,163,239,,,3.5943217666,Billy McCool,0,0
mccorha01,0,41,58,103,103,96,10,0,2652,922,261,9,115,157,,34,,0,2889,4,498,,,2.657239819,Harry McCormick,0,0
mccorji01,0,265,214,492,485,466,33,1,12827,4092,1155,83,749,1704,,157,12,0,16884,6,2095,,,2.4311998129,Jim McCormick,0,0
mccormi03,0,134,128,484,333,91,23,12,7141,2281,986,255,795,1321,101,75,24,6,10058,69,1100,,,3.7280492928,Mike McCormick,0,0
mcculla01,0,28,31,306,9,0,0,39,1579,427,190,47,252,442,42,21,10,7,2221,155,219,,,3.2488917036,Lance McCullers,0,0
mccurje01,0,3,12,111,0,0,0,1,385,169,84,24,63,60,4,4,6,0,594,34,91,,,5.8909090909,Jeff McCurry,0,0
mccutda01,0,8,11,109,15,0,0,0,573,213,102,28,75,104,7,9,7,0,851,20,108,11,7,4.8062827225,Daniel McCutchen,0,0
mcdanli01,0,141,119,987,74,18,2,172,6418,2099,821,172,623,1361,136,112,15,5,8971,577,934,,,3.4538797133,Lindy McDaniel,0,0
mcdermi02,0,11,33,58,47,27,1,0,1067,443,244,16,191,69,,25,5,1,0,10,347,,,6.1743205248,Mike McDermott,0,0
mcdermi03,0,69,69,291,156,54,11,14,3950,1161,572,87,838,757,8,39,28,7,5801,86,655,,,3.9098734177,Mickey McDermott,0,0
mcdevda01,0,21,27,155,60,13,4,7,1368,461,223,42,264,303,12,34,32,2,2075,37,266,,,4.4013157895,Danny McDevitt,0,0
mcdonbe01,0,78,70,211,198,24,6,0,3874,1186,561,138,437,894,18,33,31,7,5408,5,606,,,3.9099122354,Ben McDonald,0,0
mcdonja03,0,32,30,131,82,1,0,0,1537,487,239,56,231,442,21,19,19,1,2215,11,261,19,15,4.1984385166,James McDonald,0,0
mcdonji04,0,24,27,136,55,15,3,1,1404,489,222,24,231,158,2,7,8,0,2064,30,262,,,4.2692307692,Jim McDonald,0,0
mcdowja01,0,127,87,277,275,62,13,0,5667,1854,809,173,606,1311,29,63,48,5,7966,0,874,,,3.8544203282,Jack McDowell,0,0
mcdowro01,0,70,70,723,2,0,0,159,3150,1045,385,50,410,524,98,37,28,11,4517,430,454,,,3.3,Roger McDowell,0,0
mcdowsa01,0,141,134,425,346,103,23,14,7477,1948,879,164,1312,2453,74,140,59,7,10587,39,999,,,3.174134011,Sam McDowell,0,0
mcelrch01,0,38,30,654,7,0,0,17,2218,724,320,66,362,604,46,31,11,0,3233,179,366,1,5,3.8954012624,Chuck McElroy,0,0
mcenawi01,0,12,17,269,0,0,0,29,1049,380,146,25,95,148,28,5,8,2,1503,124,165,,,3.757864633,Will McEnaney,0,0
mcfarch02,0,34,61,106,96,81,6,2,2524,893,313,15,192,307,,19,20,4,3554,10,474,,,3.3482567353,Chappie McFarland,0,0
mcfartj01,0,10,5,105,2,0,0,0,521,205,75,13,59,118,12,5,4,0,774,29,85,7,1,3.886756238,T. J. McFarland,0,0
mcgafan01,0,38,33,363,62,3,1,24,2500,773,313,55,294,610,38,30,16,16,3505,112,351,,,3.3804,Andy McGaffigan,0,0
mcgeebi01,0,46,41,197,102,31,9,6,2559,861,354,53,355,340,,16,6,2,3700,37,422,,,3.735052755,Bill McGee,0,0
mcgeeja01,0,21,11,297,0,0,0,26,779,192,80,21,72,319,12,9,5,0,1037,68,82,3,7,2.7727856226,Jake McGee,0,0
mcgilwi01,0,72,74,168,150,116,2,1,3753,1381,638,26,701,510,,27,11,0,853,17,956,,,4.5899280576,Willie McGill,0,0
mcginda01,0,15,30,210,28,4,2,10,1226,442,232,34,225,293,24,24,18,2,1868,64,259,,,5.1092985318,Dan McGinn,0,0
mcginjo01,0,246,142,465,381,314,32,24,10324,3276,1016,52,812,1068,,30,182,4,14495,73,1438,,,2.6571096474,Joe McGinnity,0,0
mcginju01,0,102,79,187,186,177,18,0,4811,1572,525,21,294,562,,11,47,0,5137,1,958,,,2.9463728954,Jumbo McGinnis,0,0
mcglike01,0,7,3,74,0,0,0,0,236,77,24,7,36,76,8,2,1,0,340,27,29,1,0,2.7457627119,Kevin McGlinchy,0,0
mcgloji01,0,67,77,256,201,36,11,3,3901,1247,522,125,418,709,30,49,25,3,5424,28,580,,,3.6129197642,Jim McGlothlin,0,0
mcgloly01,0,86,93,318,201,41,13,2,4493,1553,663,127,572,939,63,27,25,3,6469,37,735,,,3.9841976408,Lynn McGlothen,0,0
mcglyst01,0,17,33,67,51,43,3,2,1428,448,156,6,144,157,,13,7,2,1931,15,215,,,2.9495798319,Stoney McGlynn,0,0
mcgowdu01,0,26,29,172,69,3,1,1,1517,493,263,58,219,413,9,37,22,1,2209,25,289,2,22,4.6809492419,Dustin McGowan,0,0
mcgrabo01,0,26,38,168,47,17,1,6,1774,677,317,31,265,164,,14,10,2,2608,78,393,,,4.8246899662,Bob McGraw,0,0
mcgratu01,0,96,92,824,39,5,1,180,4544,1318,528,108,582,1109,128,63,22,4,6313,541,597,,,3.1373239437,Tug McGraw,0,0
mcgresc01,0,138,108,356,309,83,23,5,6422,2245,949,235,518,904,26,28,26,12,8982,24,1031,,,3.9898785425,Scott McGregor,0,0
mchalma01,0,12,30,64,44,23,1,1,1075,381,142,7,81,131,,7,8,0,1472,13,182,,,3.5665116279,Marty McHale,0,0
mchugco01,0,30,24,72,66,0,0,0,1217,396,182,43,107,356,5,11,17,0,1702,3,192,15,11,4.0377978636,Collin McHugh,0,0
mcintha01,0,71,117,237,188,140,17,7,4950,1555,590,34,539,626,,14,96,0,6753,40,778,,,3.2181818182,Harry McIntire,0,0
mcjamdo01,0,79,80,178,162,137,6,4,4084,1414,519,19,563,593,,79,53,1,0,15,816,,,3.431194907,Doc McJames,0,0
mckaiar01,0,26,21,165,34,8,1,16,1459,529,230,26,208,188,,6,3,0,2175,70,270,,,4.2563399589,Archie McKain,0,0
mckaiha01,0,18,23,103,24,7,1,6,1144,435,209,21,193,136,,5,16,1,1747,53,254,,,4.9326923077,Hal McKain,0,0
mckeola01,0,46,64,116,115,110,4,0,2937,979,404,31,206,474,,26,34,0,4183,1,643,,,3.7139938713,Larry McKeon,0,0
mclaide01,0,131,91,280,264,105,29,2,5658,1646,711,242,548,1282,24,27,26,9,7719,8,778,,,3.3928950159,Denny McLain,0,0
mclaubo01,0,10,20,156,21,5,2,9,939,335,156,22,123,188,16,14,14,2,1380,62,186,,,4.4856230032,Bo McLaughlin,0,0
mclauby01,0,16,25,129,35,5,0,16,1135,403,215,47,171,248,25,17,12,1,1683,49,226,,,5.1145374449,Byron McLaughlin,0,0
mclaujo01,0,29,28,250,12,0,0,36,1346,440,192,46,198,268,29,10,6,0,1932,142,219,,,3.8514115899,Joey McLaughlin,0,0
mclisca01,0,92,92,352,209,57,5,6,4827,1685,715,164,552,713,44,38,27,3,6938,70,824,,,3.999378496,Cal McLish,0,0
mcmahdo02,0,90,68,874,2,0,0,153,3932,1054,431,105,579,1003,84,75,34,5,5503,506,482,,,2.9595625636,Don McMahon,0,0
mcmahsa01,0,173,127,321,305,279,14,4,7902,2726,1026,52,945,967,,91,25,0,4915,16,1593,,,3.5056947608,Sadie McMahon,0,0
mcmicgr01,0,31,29,453,0,0,0,53,1569,483,189,42,193,459,48,32,9,4,2213,164,215,0,1,3.2523900574,Greg McMichael,0,0
mcmurcr01,0,28,42,212,79,6,3,4,2003,650,303,54,336,349,17,18,10,8,2921,36,341,,,4.0843734398,Craig McMurtry,0,0
mcnalda01,0,184,119,424,396,120,33,2,8190,2488,982,230,826,1512,56,59,72,11,11229,7,1070,,,3.2373626374,Dave McNally,0,0
mcnamti01,0,14,29,98,42,13,4,0,1187,495,210,19,92,88,,6,9,1,1736,35,252,,,4.7767481045,Tim McNamara,0,0
mcquemi01,0,5,11,73,19,2,0,3,655,212,113,32,112,140,9,10,4,1,968,24,128,,,4.6580152672,Mike McQueen,0,0
mcquige01,0,85,89,273,173,105,17,14,4729,1382,417,23,401,590,,16,30,0,6297,76,577,,,2.3808416156,George McQuillan,0,0
mcquihu01,0,88,94,279,204,95,10,16,4685,1703,665,67,489,446,,19,18,2,6697,55,784,,,3.8324439701,Hugh McQuillan,0,0
mcweedo01,0,37,57,206,118,37,5,6,2844,980,439,56,450,386,,26,26,3,4235,45,536,,,4.167721519,Doug McWeeny,0,0
mcwilla01,0,78,90,370,224,34,13,3,4675,1548,690,137,542,940,58,52,52,15,6702,44,768,,,3.985026738,Larry McWilliams,0,0
meachru01,0,23,17,218,9,0,0,9,1029,381,169,39,93,198,13,11,13,1,1490,83,188,1,4,4.4344023324,Rusty Meacham,0,0
meadobr01,0,47,62,336,122,3,0,10,2882,1146,539,139,259,454,44,29,19,2,4208,62,582,22,28,5.0496183206,Brian Meadows,0,0
meadole01,0,188,180,490,406,219,25,7,9482,3280,1185,84,956,1063,,60,90,6,13371,56,1491,,,3.3742881249,Lee Meadows,0,0
meadsda01,0,8,4,67,2,0,0,0,265,97,44,12,30,59,2,2,1,0,380,29,51,,,4.4830188679,Dave Meads,0,0
mechegi01,0,84,83,258,243,7,3,0,4297,1441,714,176,594,1050,13,38,29,2,6191,3,772,25,43,4.4863858506,Gil Meche,0,0
mecirji01,0,29,35,474,0,0,0,12,1581,482,221,41,225,450,28,19,23,1,2263,126,240,15,10,3.7741935484,Jim Mecir,0,0
meddebr01,0,16,7,210,0,0,0,1,704,233,94,27,104,175,11,7,9,0,1027,51,108,10,12,3.6051136364,Brandon Medders,0,0
medicdo01,0,124,105,312,287,71,16,2,5989,2036,836,151,624,955,48,49,35,6,8471,8,925,,,3.7689096677,Doc Medich,0,0
medinyo01,0,10,9,146,0,0,0,2,438,120,50,10,79,147,10,17,9,0,635,43,52,2,5,3.0821917808,Yoervis Medina,0,0
medlekr01,0,40,22,167,69,2,1,1,1713,527,194,48,139,474,4,12,15,2,2323,26,215,23,8,3.057793345,Kris Medlen,0,0
