playerID,HOF,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,ERA,Name
portebo01,0,87,97,318,193,92,23,8,4703,1571,660,113,552,572,20.0,21.0,14.0,3,6646.0,45.0,732,,,3.7890708059,Bob Porterfield
portech01,0,13,13,54,34,7,1,0,711,278,109,18,54,136,4.0,5.0,2.0,0,1025.0,6.0,121,,,4.1392405063,Chuck Porter
portehe01,0,96,107,207,206,201,9,0,5380,1893,737,43,466,659,,46.0,28.0,0,5403.0,1.0,1209,,,3.6986988848,Henry Porter
portoar01,0,38,57,166,117,33,5,2,2452,778,392,82,320,338,9.0,12.0,17.0,2,3508.0,28.0,431,,,4.3164763458,Arnie Portocarrero
portuma01,0,109,95,346,283,16,4,5,5479,1813,817,209,607,1134,27.0,57.0,36.0,7,7726.0,24.0,896,,,4.0260996532,Mark Portugal
porzimi01,0,3,3,51,3,0,0,0,215,79,47,17,34,52,2.0,3.0,5.0,1,327.0,11.0,49,2.0,4.0,5.9023255813999995,Mike Porzio
posedbi01,0,41,43,138,87,45,6,6,2038,757,344,48,248,227,,16.0,3.0,2,2944.0,27.0,377,,,4.557409224700001,Bill Posedel
potelo01,0,4,4,129,2,0,0,6,659,199,87,23,88,167,9.0,10.0,6.0,0,931.0,51.0,96,4.0,9.0,3.564491654,Lou Pote
pottene01,0,92,97,349,177,89,6,22,5058,1721,748,123,582,747,,40.0,21.0,6,7248.0,126.0,843,,,3.9928825623,Nels Potter
powelbr01,0,7,18,59,34,0,0,0,659,251,145,45,90,120,6.0,8.0,5.0,0,982.0,12.0,158,4.0,9.0,5.940819423400001,Brian Powell
powelde01,0,11,22,207,23,0,0,3,1019,360,187,35,159,199,16.0,17.0,12.0,2,1502.0,42.0,201,,,4.9548577036,Dennis Powell
powelja01,0,245,254,578,516,422,46,15,13167,4319,1450,110,1021,1621,,72.0,121.0,2,11013.0,57.0,1991,,,2.973342447,Jack Powell
powelja04,0,36,23,512,0,0,0,22,1627,543,251,42,272,423,30.0,20.0,21.0,1,2414.0,161.0,295,9.0,8.0,4.1653349723,Jay Powell
powerte01,0,68,69,564,85,5,3,70,3480,1159,515,97,452,701,73.0,32.0,17.0,10,4982.0,233.0,568,,,3.9956896551999996,Ted Power
prendmi01,0,41,53,180,97,48,6,4,2725,867,277,29,207,311,,17.0,10.0,0,3655.0,49.0,358,,,2.744587156,Mike Prendergast
preskjo01,0,25,37,128,61,15,2,5,1471,511,251,57,188,202,1.0,11.0,14.0,0,2140.0,29.0,268,,,4.6070700204,Joe Presko
pressry01,0,8,5,101,0,0,0,0,398,128,51,8,47,85,4.0,10.0,1.0,0,556.0,29.0,56,5.0,7.0,3.459798995,Ryan Pressly
pressto01,0,32,30,154,42,17,4,12,1579,547,222,30,134,157,,11.0,20.0,1,2259.0,68.0,247,,,3.7960734642,Tot Pressnell
priceda01,0,104,56,218,213,14,3,0,4325,1261,495,129,371,1372,11.0,29.0,35.0,4,5866.0,0.0,551,22.0,29.0,3.0901734104000003,David Price
pricejo02,0,45,49,372,84,10,1,13,2718,839,367,95,337,657,41.0,15.0,9.0,5,3822.0,84.0,408,,,3.6456953642000003,Joe Price
priddbo01,0,24,38,249,29,3,0,18,1608,518,238,60,198,294,18.0,34.0,12.0,1,2278.0,94.0,263,,,3.9962686567000003,Bob Priddy
prietar01,0,15,24,70,60,3,0,0,1057,407,190,34,176,231,7.0,17.0,20.0,4,1607.0,5.0,218,2.0,1.0,4.8533585619999995,Ariel Prieto
primra01,0,22,21,116,34,10,2,4,1053,379,139,21,72,161,,8.0,1.0,0,1493.0,44.0,170,,,3.5641025641,Ray Prim
prinzbr01,0,5,4,102,0,0,0,9,276,99,50,13,50,64,5.0,6.0,3.0,1,419.0,46.0,52,5.0,3.0,4.891304347799999,Bret Prinz
priorma01,0,42,29,106,106,5,1,0,1971,582,256,77,223,757,10.0,21.0,31.0,2,2771.0,0.0,277,27.0,15.0,3.5068493150999998,Mark Prior
proctsc01,0,18,16,307,1,0,0,1,1029,337,182,58,167,291,21.0,22.0,11.0,3,1534.0,76.0,200,13.0,20.0,4.775510204100001,Scott Proctor
prokolu01,0,11,17,56,37,0,0,0,693,255,136,48,74,144,3.0,6.0,13.0,3,1020.0,7.0,147,6.0,9.0,5.2987012987,Luke Prokopec
prolymi01,0,22,29,267,18,2,0,22,1637,531,196,33,195,185,40.0,10.0,8.0,4,2289.0,83.0,229,,,3.2327428222,Mike Proly
pruethu01,0,29,48,211,69,28,1,13,2235,816,383,28,396,357,,10.0,37.0,0,3395.0,79.0,468,,,4.6268456376,Hub Pruett
puffebr01,0,3,4,85,0,0,0,0,345,124,65,10,67,71,12.0,3.0,7.0,0,529.0,34.0,71,9.0,2.0,5.0869565217,Brandon Puffer
pughti01,0,25,28,107,58,4,1,0,1248,479,230,51,158,214,9.0,13.0,15.0,3,1849.0,15.0,249,,,4.9759615385,Tim Pugh
puleoch01,0,29,39,180,76,3,1,2,1899,621,299,59,319,387,29.0,13.0,14.0,7,2779.0,32.0,335,,,4.2511848341,Charlie Puleo
pulsibi01,0,13,19,106,46,2,0,0,981,361,187,44,141,202,7.0,9.0,11.0,3,1452.0,13.0,199,3.0,3.0,5.1467889908,Bill Pulsipher
purcebl01,0,15,43,79,57,52,0,0,1744,746,241,7,84,138,,59.0,1.0,0,2643.0,16.0,486,,,3.7310779817000004,Blondie Purcell
purceda01,0,7,13,111,21,1,0,1,618,199,114,22,118,174,8.0,14.0,7.0,0,925.0,34.0,120,10.0,8.0,4.9805825243,David Purcey
purdijo01,0,6,4,58,5,1,1,2,332,93,48,18,52,68,11.0,7.0,0.0,1,474.0,19.0,53,,,3.9036144578,John Purdin
purkebo01,0,129,115,386,276,92,13,9,6344,2170,891,195,510,793,41.0,36.0,71.0,6,8899.0,53.0,998,,,3.7920870113,Bob Purkey
putnaza01,0,9,7,113,0,0,0,6,348,103,46,11,45,123,6.0,11.0,7.0,0,487.0,33.0,50,6.0,6.0,3.5689655172,Zach Putnam
putzjj01,0,37,33,572,0,0,0,189,1700,469,194,50,184,599,18.0,24.0,19.0,0,2329.0,357.0,203,15.0,17.0,3.0811764706,J. J. Putz
pyleew01,0,11,21,67,36,5,1,1,811,277,151,16,150,122,,5.0,7.0,1,1238.0,13.0,173,,,5.0271270037,Ewald Pyle
quackke01,0,6,5,113,0,0,0,6,338,94,41,8,38,114,7.0,1.0,3.0,2,465.0,37.0,43,2.0,7.0,3.2751479289999996,Kevin Quackenbush
quallch01,0,49,47,781,0,0,0,74,2274,759,320,75,197,591,41.0,27.0,32.0,0,3173.0,251.0,349,39.0,24.0,3.7994722955,Chad Qualls
quantpa01,0,68,78,841,64,1,1,21,3767,1442,534,112,336,725,68.0,5.0,45.0,8,5428.0,228.0,601,16.0,20.0,3.8274488982999997,Paul Quantrill
queenme01,0,27,40,146,77,15,3,1,1670,567,315,68,329,328,,11.0,11.0,3,2540.0,23.0,354,,,5.0928143713,Mel Queen
queenme02,0,20,17,140,33,6,2,14,1169,336,136,36,143,306,22.0,17.0,23.0,1,1640.0,51.0,154,,,3.1411462789,Mel Queen
queveru01,0,14,30,66,58,2,1,0,979,364,223,70,175,237,12.0,9.0,7.0,0,1501.0,1.0,243,14.0,11.0,6.1501532176,Ruben Quevedo
quinnja01,0,247,218,756,444,243,28,57,11761,4238,1433,102,860,1329,,59.0,94.0,5,16493.0,216.0,1835,,,3.289771278,Jack Quinn
quintjo01,0,33,34,122,119,1,1,0,2229,745,286,63,194,600,13.0,24.0,18.0,3,3092.0,2.0,313,16.0,17.0,3.4643337819999998,Jose Quintana
quiseda01,0,56,46,674,0,0,0,244,3130,1064,320,59,162,379,70.0,4.0,7.0,5,4247.0,553.0,356,,,2.7603833866,Dan Quisenberry
radatdi01,0,52,43,381,0,0,0,122,2081,532,241,65,296,745,46.0,25.0,30.0,1,2906.0,297.0,260,,,3.1268620855,Dick Radatz
radboch01,0,309,195,528,503,489,35,2,13606,4335,1348,117,875,1830,,217.0,54.0,0,18910.0,24.0,2275,,,2.6749963252,Old Hoss Radbourn
radinsc01,0,42,25,557,0,0,0,52,1445,461,184,33,209,358,29.0,8.0,12.0,12,2091.0,180.0,208,0.0,0.0,3.4380622837,Scott Radinsky
radkebr01,0,148,139,378,377,37,10,0,7353,2643,1150,326,445,1467,12.0,28.0,62.0,3,10244.0,0.0,1233,45.0,44.0,4.2227662179,Brad Radke
raffeke01,0,119,154,396,282,133,31,16,6455,2257,860,192,449,806,,10.0,19.0,3,9051.0,66.0,993,,,3.597211464,Ken Raffensberger
raganpa01,0,77,104,283,182,93,12,6,4825,1555,534,38,470,680,,11.0,25.0,3,6660.0,72.0,694,,,2.9881865285000004,Pat Ragan
rainech01,0,43,35,141,106,10,6,2,2009,738,335,53,287,300,15.0,22.0,12.0,1,2948.0,14.0,383,,,4.5022399204,Chuck Rainey
rainst01,0,3,5,53,0,0,0,0,193,74,39,11,34,66,0.0,5.0,2.0,0,293.0,11.0,42,1.0,1.0,5.4559585492,Steve Rain
rajsida01,0,3,4,55,6,0,0,2,346,128,59,14,46,76,0.0,3.0,3.0,0,508.0,13.0,65,,,4.6040462428,Dave Rajsich
rakowed01,0,36,47,195,90,20,3,5,2284,771,366,88,304,484,17.0,36.0,24.0,1,3293.0,29.0,414,,,4.326619965,Ed Rakow
ramired01,0,7,2,103,0,0,0,2,328,102,63,20,66,126,5.0,9.0,6.0,0,500.0,26.0,66,3.0,5.0,5.1859756098,Edwar Ramirez
ramirer01,0,8,4,91,0,0,0,0,342,111,50,12,22,56,1.0,2.0,9.0,0,473.0,22.0,52,8.0,3.0,3.9473684211,Erasmo Ramirez
ramirer02,0,18,18,81,62,0,0,0,1110,353,174,47,112,291,3.0,6.0,21.0,0,1563.0,7.0,187,3.0,10.0,4.2324324324,Erasmo Ramirez
ramirho01,0,40,35,169,105,3,1,0,2065,758,356,83,264,318,26.0,14.0,16.0,5,2995.0,11.0,394,35.0,15.0,4.6547215496,Horacio Ramirez
ramirne01,0,4,3,69,0,0,0,3,173,41,12,3,23,68,0.0,5.0,2.0,1,237.0,14.0,16,0.0,2.0,1.8728323699,Neil Ramirez
ramirra02,0,23,21,424,0,0,0,9,1304,370,165,32,190,364,27.0,28.0,9.0,6,1835.0,115.0,182,19.0,18.0,3.4164110429,Ramon Ramirez
ramirro01,0,2,5,53,4,0,0,1,165,80,47,12,34,49,3.0,7.0,0.0,1,279.0,10.0,55,,,7.6909090909,Roberto Ramirez
ramosaj01,0,12,8,218,0,0,0,32,671,147,65,13,116,259,10.0,10.0,9.0,0,925.0,85.0,70,5.0,6.0,2.6154992548,A. J. Ramos
ramosce01,0,7,12,251,10,0,0,1,897,286,123,23,119,241,21.0,14.0,11.0,1,1290.0,82.0,132,9.0,12.0,3.7023411371,Cesar Ramos
ramospe01,0,117,160,582,268,73,13,55,7067,2364,1068,315,724,1305,76.0,32.0,68.0,7,10048.0,182.0,1210,,,4.080373567300001,Pedro Ramos
ramsdwi01,0,24,39,111,58,18,2,5,1439,455,204,46,215,240,,19.0,20.0,1,2085.0,30.0,246,,,3.8276580959,Willie Ramsdell
ramseto01,0,114,124,248,241,225,5,0,6302,1941,769,40,671,1515,,74.0,39.0,0,6609.0,7.0,1373,,,3.2946683593,Toad Ramsey
randost01,0,10,7,109,6,0,0,0,465,144,95,22,136,134,7.0,9.0,4.0,2,742.0,18.0,103,8.0,5.0,5.5161290323,Steve Randolph
rapadcl01,0,8,0,152,0,0,0,0,279,76,42,10,51,82,4.0,4.0,2.0,2,395.0,21.0,45,2.0,2.0,4.064516128999999,Clay Rapada
rapppa01,0,70,91,259,239,9,5,0,4162,1468,721,133,683,825,32.0,70.0,49.0,1,6143.0,7.0,790,4.0,14.0,4.6773185968,Pat Rapp
raschvi01,0,132,66,269,255,106,26,3,5457,1666,752,139,727,944,5.0,44.0,26.0,8,7675.0,5.0,828,,,3.7207256733999996,Vic Raschi
rasmuco02,0,4,3,65,7,0,0,0,295,81,41,14,41,104,5.0,0.0,1.0,1,416.0,18.0,44,1.0,3.0,3.7525423729000003,Cory Rasmus
rasmude01,0,91,77,256,235,21,5,0,4382,1424,673,175,522,835,23.0,52.0,26.0,14,6194.0,7.0,747,,,4.1467366499,Dennis Rasmussen
rasmuer01,0,50,77,238,144,27,12,5,3053,1033,435,87,309,489,41.0,15.0,11.0,14,4299.0,39.0,489,,,3.8470357026,Eric Rasmussen
rauchjo01,0,43,40,556,11,0,0,62,1785,559,258,70,179,475,25.0,23.0,11.0,2,2499.0,214.0,278,21.0,26.0,3.9025210084,Jon Rauch
raudo01,0,81,60,222,187,33,11,3,3783,1259,469,99,382,697,14.0,10.0,28.0,8,5314.0,17.0,512,,,3.3473433782999997,Doug Rau
rautzla01,0,6,4,83,0,0,0,7,284,98,41,1,47,45,6.0,7.0,2.0,0,414.0,33.0,44,,,3.8978873239,Lance Rautzhan
rawlesh01,0,111,118,469,230,41,7,40,5614,1934,836,153,734,991,64.0,54.0,28.0,6,8062.0,140.0,917,,,4.0206626291,Shane Rawley
raych01,0,18,19,283,0,0,0,51,843,259,128,35,123,230,18.0,8.0,5.0,2,1207.0,141.0,136,14.0,13.0,4.0996441281000005,Chris Ray
rayji01,0,43,30,308,20,1,0,25,1853,541,247,52,271,407,37.0,21.0,12.0,3,2614.0,115.0,271,,,3.5990286023,Jim Ray
rayke01,0,2,1,82,0,0,0,5,237,89,45,11,44,50,4.0,0.0,1.0,0,356.0,33.0,48,4.0,2.0,5.1265822785,Ken Ray
raymobu01,0,45,57,136,96,58,9,2,2564,724,236,15,282,401,,22.0,33.0,0,3398.0,27.0,360,,,2.4851794072,Bugs Raymond
raymocl01,0,46,53,449,7,2,0,83,2163,711,293,75,225,497,54.0,32.0,28.0,4,3048.0,270.0,338,,,3.6574202497000003,Claude Raymond
reamebr01,0,7,13,101,26,0,0,0,654,226,128,32,118,204,11.0,8.0,10.0,1,986.0,15.0,145,10.0,6.0,5.2844036697000005,Britt Reames
reardje01,0,73,77,880,0,0,0,367,3397,1000,397,109,358,877,65.0,20.0,27.0,4,4720.0,695.0,426,,,3.1554312629,Jeff Reardon
reberfr01,0,14,15,148,37,5,0,8,1166,404,195,35,197,258,16.0,27.0,16.0,5,1743.0,49.0,219,,,4.5154373928,Frank Reberger
redditi01,0,37,57,179,144,1,0,0,2467,889,452,114,337,552,25.0,28.0,30.0,2,3644.0,6.0,503,40.0,27.0,4.9468990676999995,Tim Redding
redfepe01,0,42,48,170,111,9,1,3,2142,764,360,68,306,426,10.0,16.0,11.0,6,3120.0,23.0,409,,,4.5378151261,Pete Redfern
redmama01,0,68,85,219,203,12,2,0,3716,1364,668,141,407,747,19.0,58.0,35.0,10,5371.0,4.0,712,47.0,34.0,4.853606028,Mark Redman
redmoto01,0,5,8,67,16,0,0,1,514,167,81,22,62,151,8.0,4.0,9.0,0,732.0,17.0,88,3.0,6.0,4.2548638132,Todd Redmond
reedad01,0,12,16,253,0,0,0,105,747,238,111,27,76,258,13.0,7.0,5.0,1,1059.0,174.0,116,5.0,11.0,4.0120481928,Addison Reed
reedho01,0,26,29,229,35,3,1,9,1546,510,213,41,208,268,36.0,20.0,7.0,0,2208.0,75.0,229,,,3.7199223803,Howie Reed
reedje01,0,20,19,238,12,0,0,18,1438,477,210,47,172,248,25.0,19.0,10.0,9,2045.0,94.0,238,,,3.9429763561,Jerry Reed
reedri01,0,93,76,273,245,14,7,1,4637,1601,692,213,285,970,28.0,11.0,44.0,5,6407.0,6.0,748,14.0,17.0,4.029329307699999,Rick Reed
reedro01,0,146,140,751,236,55,8,103,7433,2374,953,182,633,1481,124.0,72.0,50.0,1,10305.0,300.0,1084,,,3.4617247410000003,Ron Reed
reedst01,0,49,44,833,0,0,0,18,2612,811,351,107,285,630,46.0,11.0,61.0,5,3662.0,197.0,384,19.0,5.0,3.6282542113,Steve Reed
reganmi01,0,16,15,55,32,20,4,2,895,306,94,4,70,66,,2.0,4.0,0,1253.0,13.0,145,,,2.8357541899000003,Mike Regan
reganph01,0,96,81,551,105,20,1,92,4118,1392,585,150,447,743,79.0,31.0,26.0,3,5863.0,289.0,649,,,3.8355998057,Phil Regan
reichda01,0,21,25,124,51,1,1,2,1186,441,244,43,223,240,9.0,34.0,23.0,0,1799.0,20.0,273,14.0,14.0,5.554806070800001,Dan Reichert
reidybi01,0,27,41,79,66,55,3,2,1805,740,279,15,106,109,,11.0,28.0,1,803.0,12.0,366,,,4.1734072022,Bill Reidy
reinhar01,0,30,18,92,45,31,4,3,1334,470,178,20,157,79,,3.0,8.0,0,1908.0,29.0,222,,,3.6026986507,Art Reinhart
reisbo01,0,10,13,69,9,5,0,2,728,262,115,12,144,52,,6.0,12.0,0,1134.0,45.0,139,,,4.2651098901,Bobby Reis
reithbr01,0,4,12,73,9,0,0,1,383,147,84,26,71,85,7.0,5.0,6.0,0,597.0,19.0,90,9.0,7.0,5.9216710183000005,Brian Reith
reitsch01,0,32,46,338,53,1,1,37,1827,696,318,76,164,359,27.0,18.0,16.0,0,2657.0,114.0,354,29.0,23.0,4.6995073892,Chris Reitsma
rekarbr01,0,25,49,131,108,4,0,0,1965,788,409,99,208,383,7.0,24.0,25.0,3,2927.0,5.0,451,7.0,17.0,5.6198473282000005,Bryan Rekar
remlimi01,0,53,55,639,59,4,2,20,2637,784,381,103,430,854,38.0,48.0,30.0,6,3806.0,110.0,412,16.0,8.0,3.9010238908,Mike Remlinger
renifha01,0,21,23,276,0,0,0,45,1414,383,171,14,242,314,34.0,24.0,17.0,0,2011.0,148.0,193,,,3.2652050919,Hal Reniff
renkost01,0,134,146,451,365,57,9,6,7482,2438,1107,248,1010,1455,86.0,73.0,22.0,4,10704.0,36.0,1233,,,3.99478749,Steve Renko
rescixa01,0,19,22,129,21,7,1,16,1006,366,154,21,113,115,,3.0,4.0,0,1456.0,60.0,178,,,4.1332007952,Xavier Rescigno
resopch01,0,10,12,235,0,0,0,2,730,259,125,23,113,204,23.0,11.0,11.0,2,1097.0,63.0,130,10.0,17.0,4.6232876712,Chris Resop
reulbed01,0,182,106,399,300,201,40,13,7897,2117,668,33,892,1137,,49.0,107.0,8,10700.0,78.0,887,,,2.2839052805,Ed Reulbach
reuscpa01,0,16,16,198,9,1,0,13,1179,440,197,38,132,188,18.0,11.0,5.0,5,1704.0,72.0,211,,,4.5114503817000005,Paul Reuschel
reuscri01,0,214,191,557,529,102,26,5,10645,3588,1330,221,935,2015,117.0,89.0,88.0,10,14888.0,16.0,1494,,,3.3734147487,Rick Reuschel
reussje01,0,220,191,628,547,127,39,11,11009,3734,1483,245,1127,1907,118.0,107.0,59.0,23,15582.0,41.0,1700,,,3.6371150877,Jerry Reuss
reyesal01,0,23,16,384,2,0,0,32,1286,340,182,53,195,422,14.0,13.0,25.0,1,1817.0,150.0,190,8.0,10.0,3.8211508554000004,Alberto Reyes
reyesan01,0,13,26,67,52,2,0,1,880,285,167,44,119,205,1.0,7.0,19.0,2,1274.0,7.0,174,10.0,14.0,5.123863636399999,Anthony Reyes
reyesca01,0,20,36,293,29,0,0,4,1674,576,289,86,220,360,21.0,27.0,17.0,6,2432.0,105.0,309,3.0,2.0,4.6612903226,Carlos Reyes
reyesde01,0,35,35,673,40,0,0,4,2180,724,340,61,400,642,29.0,70.0,23.0,8,3243.0,120.0,384,29.0,19.0,4.2110091743,Dennys Reyes
reyesjo03,0,13,26,71,62,1,0,0,1005,402,225,54,146,215,9.0,10.0,12.0,0,1526.0,1.0,249,18.0,9.0,6.044776119400001,Jo-Jo Reyes
reynoal01,0,182,107,434,309,137,36,49,7477,2193,915,133,1261,1423,,59.0,57.0,6,10660.0,97.0,1026,,,3.3041326735000003,Allie Reynolds
reynoar02,0,68,62,198,186,8,1,1,3239,1185,569,138,376,554,34.0,35.0,60.0,15,4698.0,4.0,615,13.0,7.0,4.743130595899999,Armando Reynoso
reynobo01,0,14,16,140,2,0,0,21,764,255,89,18,82,167,14.0,11.0,3.0,0,1073.0,82.0,101,,,3.1452879581,Bob Reynolds
reynoke01,0,7,29,103,51,4,1,1,1127,370,186,29,196,197,13.0,9.0,8.0,1,1633.0,20.0,203,,,4.4560780834,Ken Reynolds
reynoma02,0,5,5,213,0,0,0,2,501,162,68,31,52,159,12.0,11.0,4.0,3,703.0,39.0,73,8.0,9.0,3.6646706587,Matt Reynolds
reynosh01,0,114,96,305,278,20,7,0,5375,1935,814,191,419,1403,33.0,38.0,41.0,8,7610.0,5.0,895,31.0,14.0,4.0889302326,Shane Reynolds
rhemfl01,0,105,97,294,229,91,8,10,5176,1958,805,113,529,534,,33.0,20.0,4,7516.0,41.0,989,,,4.1991885626,Flint Rhem
rhinebi01,0,114,103,249,223,188,13,1,5700,1972,733,25,576,555,,59.0,34.0,1,0.0,26.0,1102,,,3.4721052632,Billy Rhines
rhoadbo01,0,97,82,218,185,154,21,2,5075,1604,491,19,494,522,,41.0,58.0,1,4176.0,30.0,701,,,2.6122167488,Bob Rhoads
rhodear01,0,87,70,900,61,5,3,33,3563,1033,538,126,516,1152,48.0,43.0,16.0,3,5007.0,161.0,560,21.0,12.0,4.0769014875,Arthur Rhodes
rhodego01,0,43,74,200,135,47,1,5,3146,1196,565,74,477,356,,19.0,10.0,2,4759.0,34.0,676,,,4.8490146217,Gordon Rhodes
rhoderi01,0,151,125,413,380,69,17,1,7781,2606,1036,198,801,1419,62.0,80.0,39.0,31,10900.0,14.0,1143,,,3.5949106799,Rick Rhoden
ribande01,0,24,29,149,56,13,2,9,1556,536,223,55,126,241,17.0,19.0,7.0,0,2177.0,33.0,245,,,3.8695372751,Dennis Ribant
ricesc01,0,5,7,105,0,0,0,0,194,57,30,2,39,54,5.0,8.0,3.0,1,279.0,9.0,31,4.0,2.0,4.1752577319999995,Scott Rice
richacl01,0,50,49,170,132,3,2,0,2447,865,390,93,270,502,16.0,23.0,16.0,9,3496.0,7.0,431,27.0,16.0,4.303228443,Clayton Richard
richaga01,0,39,29,142,87,3,2,2,1818,549,246,48,212,497,8.0,54.0,16.0,1,2543.0,12.0,275,17.0,20.0,3.6534653464999995,Garrett Richards
richago01,0,6,6,69,7,1,0,4,354,105,53,14,37,86,3.0,5.0,3.0,1,484.0,22.0,64,,,4.0423728813999995,Gordie Richardson
richajr01,0,107,71,238,221,76,19,0,4818,1227,562,73,770,1493,15.0,92.0,17.0,14,6674.0,3.0,625,,,3.1494396014999997,J. R. Richard
richepe01,0,80,73,429,122,22,3,51,3497,959,413,116,424,925,46.0,33.0,16.0,5,4817.0,161.0,463,,,3.1887331999,Pete Richert
richile01,0,74,65,241,136,86,20,9,4078,1190,383,21,495,438,,26.0,32.0,1,5000.0,78.0,544,,,2.5358018637,Lew Richie
richmle01,0,75,100,191,179,161,8,3,4749,1763,538,27,269,552,,86.0,2.0,1,6821.0,13.0,1018,,,3.0587492104000003,Lee Richmond
riddlde01,0,4,4,103,0,0,0,1,399,119,41,15,56,95,10.0,4.0,3.0,0,551.0,33.0,52,,,2.7744360901999996,Denny Riddleberger
riddlel01,0,65,52,190,124,57,13,8,3069,974,387,59,458,342,,14.0,19.0,1,4406.0,40.0,438,,,3.4046920821,Elmer Riddle
ridzist01,0,39,38,314,48,4,1,11,2348,709,330,93,351,406,19.0,18.0,36.0,1,3368.0,99.0,392,,,3.7947189097000003,Steve Ridzik
riedljo01,0,17,13,229,8,0,0,3,906,303,148,24,148,198,13.0,26.0,14.0,1,1352.0,59.0,170,15.0,11.0,4.4105960264999995,John Riedling
rigbybr01,0,5,13,73,14,0,0,2,525,221,107,31,61,75,9.0,9.0,11.0,0,799.0,16.0,116,0.0,0.0,5.5028571429,Brad Rigby
riggaje01,0,5,4,67,0,0,0,0,260,105,50,8,43,66,11.0,8.0,0.0,2,396.0,22.0,53,3.0,8.0,5.1923076923,Jerrod Riggan
righeda01,0,82,79,718,89,13,2,252,4211,1287,540,95,591,1112,48.0,40.0,21.0,19,5988.0,474.0,602,,,3.4623604844,Dave Righetti
rignejo01,0,63,64,197,132,66,10,5,3559,1101,473,90,450,605,,27.0,14.0,1,5054.0,45.0,550,,,3.5883675189999997,Johnny Rigney
rijojo01,0,116,91,376,269,22,4,3,5640,1710,676,147,663,1606,34.0,30.0,28.0,28,7867.0,43.0,772,5.0,0.0,3.2361702128,Jose Rijo
rincoju01,0,35,29,444,3,0,0,3,1521,481,227,41,218,469,23.0,29.0,19.0,1,2196.0,118.0,256,21.0,13.0,4.0295857988,Juan Rincon
rincori01,0,21,24,565,0,0,0,21,1331,384,177,41,201,400,32.0,14.0,11.0,4,1895.0,128.0,200,15.0,11.0,3.5905334335,Ricardo Rincon
ringji01,0,118,149,389,294,154,9,11,7063,2545,1079,104,953,835,,88.0,30.0,7,10295.0,55.0,1326,,,4.1247345321,Jimmy Ring
ringro01,0,3,3,99,0,0,0,0,204,65,40,5,42,55,6.0,2.0,2.0,1,312.0,19.0,46,4.0,3.0,5.2941176471,Royce Ring
ripleal01,0,23,27,101,67,4,0,1,1391,521,232,46,148,229,21.0,22.0,15.0,7,2012.0,15.0,256,,,4.5032350827,Allen Ripley
riskeda01,0,20,20,462,0,0,0,22,1493,442,203,66,212,441,19.0,8.0,21.0,0,2121.0,160.0,215,19.0,19.0,3.6711319491000003,David Riske
rislebi01,0,15,13,157,1,0,0,1,664,180,98,31,101,203,9.0,8.0,6.0,1,925.0,43.0,106,,,3.984939759,Bill Risley
ritchja01,0,8,13,167,2,0,0,8,874,301,113,23,94,212,24.0,9.0,6.0,2,1258.0,58.0,132,,,3.4908466819,Jay Ritchie
ritchto01,0,43,54,184,120,7,3,0,2507,929,437,104,262,516,13.0,46.0,26.0,1,3647.0,29.0,496,25.0,19.0,4.7064220183,Todd Ritchie
ritchwa01,0,6,5,147,0,0,0,4,533,167,62,16,80,98,21.0,5.0,4.0,3,775.0,47.0,75,,,3.1407129456,Wally Ritchie
ritzke01,0,45,56,151,130,4,0,2,2260,848,448,69,377,462,25.0,46.0,30.0,3,3416.0,10.0,485,,,5.3522123894,Kevin Ritz
riverbe01,0,23,17,67,49,5,2,0,955,314,160,32,152,219,8.0,21.0,11.0,0,1405.0,9.0,168,,,4.5235602094,Ben Rivera
riverma01,0,82,60,1115,10,0,0,652,3851,998,315,71,286,1173,41.0,13.0,46.0,3,5103.0,952.0,340,19.0,13.0,2.2085172682,Mariano Rivera
riversa01,0,13,15,249,0,0,0,4,838,296,133,17,126,192,16.0,12.0,11.0,1,1247.0,57.0,145,16.0,13.0,4.2852028639999995,Saul Rivera
rixeyep01,0,266,251,692,552,290,37,14,13484,4633,1572,92,1082,1350,,97.0,76.0,10,18754.0,97.0,1986,,,3.1477306437,Eppa Rixey
roajo01,0,9,16,120,19,0,0,0,798,330,146,39,72,154,7.0,2.0,10.0,2,1176.0,25.0,153,8.0,6.0,4.9398496241,Joe Roa
roarkta01,0,26,18,85,48,1,1,1,1090,335,126,34,76,248,4.0,0.0,11.0,0,1469.0,9.0,130,12.0,8.0,3.1211009174,Tanner Roark
roberbe01,0,12,12,146,0,0,0,10,658,200,97,11,80,119,13.0,9.0,8.0,8,916.0,62.0,100,,,3.9802431611,Bert Roberge
roberch01,0,49,80,166,142,60,6,1,3015,1149,496,38,377,310,,16.0,17.0,2,4482.0,17.0,570,,,4.4417910448,Charlie Robertson
roberda05,0,103,125,445,277,77,20,15,6297,2188,882,155,615,957,80.0,45.0,31.0,2,8930.0,69.0,979,,,3.7818008576,Dave Roberts
roberda08,0,31,24,462,0,0,0,81,1370,358,147,37,179,610,20.0,31.0,10.0,4,1886.0,180.0,156,10.0,7.0,2.897080292,David Robertson
